,Zip,ID,Name,Category,Lat,Long
0,19112,59666a2164c8e166fd70c996,Bar Amis,Italian Restaurant,39.89662491763111,-75.17551254494923
1,19112,5812976e38fabbd0109df490,Shake Shack,Burger Joint,39.90125,-75.171985
2,19112,5126439be8895a09e35c4290,Tony Luke's,Sandwich Place,39.90130858574735,-75.17201900482178
3,19112,4bc209d874a9a5933f9cd2f6,Chickie's & Pete's,Fast Food Restaurant,39.90119580515075,-75.17185748757643
4,19112,4b5c5724f964a520a02b29e3,Cadillac Grille,Restaurant,39.90172528909823,-75.17212480404326
5,19112,555dd4bd498e7ac834ebbef9,Mercer Cafe at The Navy Yard,Pizza Place,39.89017935015437,-75.1772538387765
6,19112,4bc4fa5be58e95216447c9e1,CURE Insurance Club,Restaurant,39.901341878934595,-75.17100487506127
7,19112,4b12d462f964a520fe8e23e3,Chickie's & Pete's,Fast Food Restaurant,39.90071597768347,-75.16751289367676
8,19112,5125af9e39507c01fc10be78,Tony Luke's,Sandwich Place,39.900995821018974,-75.16727685928345
9,19112,4f752e63e4b0b8451ccc664b,Chickie's & Pete's,Snack Place,39.90431510051693,-75.16936107141642
10,19112,5ca15f45e1f0aa002cefb5cc,Shake Shack,Burger Joint,39.904797,-75.167145
11,19112,4c3c93e57d002d7f5e9bae18,Tastycake Factory,Bakery,39.89879780906343,-75.19496756317179
12,19112,51562457e4b0fa0f8170b23e,Federal Donuts,Donut Shop,39.906360125016064,-75.16770498124629
13,19112,4bcf83beb221c9b63935d2d0,Bull's BBQ,BBQ Joint,39.90678544847841,-75.16770057933881
14,19112,4bf95a388d30d13aac080218,Harry the K's Broadcast Bar & Grille,American Restaurant,39.90647722766655,-75.16704082489014
15,19112,4e19d464fa761946459e458d,Tony Luke's,Sandwich Place,39.9068984842772,-75.16661722751272
16,19112,4bf303f2c440c9b631740104,Campo's,Sandwich Place,39.906756056655716,-75.16596918678889
17,19112,5a22dc6e06fb60470b5f4ef7,Dunkin',Donut Shop,39.910216999999996,-75.186947
18,19112,4b92996af964a520710834e3,Termini Bros,Bakery,39.911408729162325,-75.1753421141613
19,19112,4e73830cb993272e5231bc0b,Pastificio,Deli / Bodega,39.911403961878875,-75.17500198221143
20,19112,4adb9f66f964a5207a2921e3,Celebre's,Pizza Place,39.91160681403437,-75.17521149640358
21,19112,4bbe86f0ba9776b09de9fdc8,Popi's Restaurant,Italian Restaurant,39.91167832805587,-75.18256780489956
22,19112,4a90dacff964a5209f1920e3,Penrose Diner,Diner,39.912320306606055,-75.18299451040096
23,19112,4b01e73cf964a520664622e3,Talk Of The Town,Sandwich Place,39.912665302241344,-75.17276604953547
24,19112,4c784d5f3badb1f75d684b54,Samuels & Sons Seafood Co.,Seafood Restaurant,39.90412669396587,-75.1589404835358
25,19112,4ca0ceea8afca0930b011616,T&N Sandwich Shoppe,Sandwich Place,39.914402,-75.178126
26,19112,4c0957c5009a0f47ae9ae7bf,City Pizza,Pizza Place,39.91709100566702,-75.1748219479249
27,19112,4bc75e0615a7ef3bdf4379da,P & S Italian Specialties,Deli / Bodega,39.917309,-75.177127
28,19112,4e849c066da10afb2adab728,Mike's Lunch Truck,Food Truck,39.90279476302367,-75.15250015951477
29,19112,4c612f77de6920a1b3a29764,Oregon Express,Breakfast Spot,39.916311393010226,-75.16712637982636
30,19115,4c1d2a48eac020a1ddc247c2,Andonio's Diner,Diner,40.0853993706215,-75.04739627732562
31,19115,4c4dc7241b8e1b8dbacb2c26,Judah Mediterranean Grill,Mediterranean Restaurant,40.0856219058616,-75.04551760864976
32,19115,55abe495498ec31d61554333,Ateethi,Indian Restaurant,40.08666787014,-75.04521454669637
33,19115,4ad12fcbf964a5205add20e3,Taste Queen,Chinese Restaurant,40.086797610511766,-75.04460993851566
34,19115,4bf84e8f5ec320a1e68c88d3,Steve Stein's Famous Deli,Deli / Bodega,40.08706289818344,-75.04447442795792
35,19115,5490bad1498e9b626a31fcc2,Little Caesars Pizza,Pizza Place,40.08602,-75.03921
36,19115,4c361a063849c9280374bbb1,Slack's Hoagie Shack,Sandwich Place,40.08760869230212,-75.03946698665835
37,19115,4c953a3538dd8cfa35d7d062,Perkins Restaurant & Bakery,American Restaurant,40.08695132420417,-75.03904849290848
38,19115,4cf06277899c6ea8ad63eac1,Shish Kabob Palace,Middle Eastern Restaurant,40.086832442687715,-75.03892669251098
39,19115,4b894e1df964a520102a32e3,Kelly's Seafood,Seafood Restaurant,40.08358173956815,-75.03825803750097
40,19115,4c825785d8086dcb50397552,Philly Pretzel Factory,Restaurant,40.086699109344124,-75.0388307054889
41,19115,4c816ee9dc018cfa66c5c56c,Macaroni's,Italian Restaurant,40.081751766528214,-75.03840133587906
42,19115,5079e1f3e4b0801688f69332,Sushi Hibachi Grill And Supreme Buffet,Chinese Restaurant,40.08810294008241,-75.03927563951676
43,19115,4befedc1d4f70f478647390f,Nate's Hot Bagels,Bagel Shop,40.08751686104403,-75.03873997029585
44,19115,4bc49a89f8219c748393b710,To-Kai Sushi & Hibachi Steak House,Sushi Restaurant,40.08650584215127,-75.0379716123069
45,19115,4b894eacf964a520302a32e3,Gearo's,Seafood Restaurant,40.08219621983966,-75.03710255395423
46,19115,4bf749d25efe2d7f91d96834,Randi's Restaurant and Bar,Italian Restaurant,40.08869819283775,-75.03850301645043
47,19115,4bb8c9ef53649c74135347fb,Big Daddy Pizza,Pizza Place,40.08094464304296,-75.03722190856934
48,19115,4b2ffbb2f964a520d8f324e3,Vince's pizza,Pizza Place,40.08407211303711,-75.0354995727539
49,19115,4e7de5ea29c294ffa2d574df,The hot dog lady,Food Truck,40.089903913655455,-75.0699695405366
50,19115,4b367a60f964a520613625e3,Tiffany Diner,Diner,40.074117,-75.036018
51,19115,4bb8ef6b1261d13a0520e998,Red Lobster - Temporarily Closed,Seafood Restaurant,40.075949,-75.034346
52,19115,4bbd2801593fef3b472d0356,Applebee's Grill + Bar,American Restaurant,40.07660627878859,-75.03359916443864
53,19115,4ba6821cf964a5203e5939e3,Olive Garden,Italian Restaurant,40.07848938848353,-75.03186134774595
54,19115,4c35fc73a0ced13a63a31a6e,Saladworks,Salad Place,40.07311877074962,-75.03500016181661
55,19115,4ab6d123f964a5202d7920e3,Boston Market,American Restaurant,40.074261,-75.0333204
56,19115,57d7cf25498ea406d90d5609,Chipotle Mexican Grill,Mexican Restaurant,40.0742819,-75.0331506
57,19115,4c3cb7e6b36ac928f97d0486,Dunkin',Donut Shop,40.0734399,-75.0337154
58,19115,4c25cfb3f7ced13a3c39256d,Dunkin',Donut Shop,40.066239052696766,-75.05157046334375
59,19115,4bd9ec3a8668c9b6259cf209,Las Margaritas,Mexican Restaurant,40.07281488836206,-75.03389447499627
60,19116,4bed62233372c9288f841114,Jim's Soft Pretzel Bakery,Bakery,40.11121584818521,-75.00193233101903
61,19116,4bbcc002f57ba593ea2dadb9,Adriano's Cucino,Italian Restaurant,40.123692144267814,-75.01451452755677
62,19116,4ded2aa17d8bb216741e8ada,Cuginni's,Sandwich Place,40.12351168672071,-75.01460371007289
63,19116,4bf51598706e20a11700aa98,Dunkin',Donut Shop,40.11909,-75.015087
64,19116,5144eb1ee4b0c4e4f18eecac,Cafe Lava,Eastern European Restaurant,40.124435,-75.01467099999999
65,19116,4db1ee271e729fcc565ddaca,King Wok,Chinese Restaurant,40.13073579372326,-75.01021927766776
66,19116,4be7264fd4f7c9b6de872720,Uzbekistan,Eastern European Restaurant,40.122650843914045,-75.01600239028657
67,19116,4cd6dae2b2a437047a0a8744,Manhatten Bagel,Bagel Shop,40.12477111816406,-75.01538848876953
68,19116,4aa3feb7f964a520c64420e3,Restaurant Lanjeron,French Restaurant,40.12477111816406,-75.01538848876953
69,19116,4b8b0b37f964a520de8f32e3,To-Yo,Sushi Restaurant,40.12495655459379,-75.01534236174332
70,19116,4c28c1bece3fc9284fa16d88,Manhattan Bagel,Bagel Shop,40.12461284614196,-75.01553624868393
71,19116,4dcdc2b8b0fb25f6e3330c2a,Atrium Bistro at Radisson Hotel - Trevose,Italian Restaurant,40.12333795544044,-74.97800692242734
72,19116,4e4ce038bd413c4cc66ce07b,Kin Wha Garden,Chinese Restaurant,40.119603843412655,-75.01800196393685
73,19116,4c07ee6cffb8c9b6fa706761,La Casa Di Lucia,Italian Restaurant,40.132395,-75.010868
74,19116,4e4ce030bd413c4cc66ce035,Costas Pizza And Grill,Pizza Place,40.11951632363321,-75.0180823275146
75,19116,4b76f6a7f964a520196f2ee3,Pho Palace,Vietnamese Restaurant,40.133357859533085,-75.01006401671937
76,19116,4a6ba60af964a5207dcf1fe3,Station Pizza,Pizza Place,40.13202214601162,-75.01218226412408
77,19116,527eaea9498e8d519803d040,Ninja Sushi & Hibachi Dachi,Sushi Restaurant,40.13195103576793,-75.01227785402284
78,19116,528ff46511d2203866db5252,Larry 's Steaks,Sandwich Place,40.13454818725586,-75.00833129882812
79,19116,51e9b937498e996a1b97122e,Little Caesars Pizza,Pizza Place,40.13458206868068,-75.00832593076956
80,19116,4e4e683dbd4101d0d7a97c68,Domenic's Pizza,Pizza Place,40.13272843,-75.01176388
81,19116,4cb716b886e09eb0ebac62e2,Dunkin',Donut Shop,40.13480284179464,-75.00802750437794
82,19116,4b57b6a2f964a5204f3d28e3,Steve's Prince of Steaks,Sandwich Place,40.10427703378271,-75.00076571010635
83,19116,4c49a0071b430f478393c9c3,Dunkin',Donut Shop,40.13292694091797,-75.01216888427734
84,19116,4e93758f02d5a677b0485f77,Kyoto Japanese Cuisine,Japanese Restaurant,40.135308568326145,-75.00772541628437
85,19116,4e3c85087d8b0e96105db23e,Kyoto,Japanese Restaurant,40.13537176333659,-75.0078518561579
86,19116,4f2345e4e4b0d609c558d2fc,Global Bistro,American Restaurant,40.13542556762695,-74.98310089111328
87,19116,4b4cf86af964a52002c626e3,Toscana 52,Italian Restaurant,40.13535820254713,-74.97968730685841
88,19116,5818901e38fa5b066b41eac6,Baja Fresh,Taco Place,40.14026929056657,-74.9895261805927
89,19116,4c2f7bcd452620a181961d0f,Illiano Pizza Restaurant,Pizza Place,40.129023,-75.02351800000001
90,19119,4ce6b56d8ef78cfa97498e9b,Lincoln Drive Delicatessen,Deli / Bodega,40.054035999999996,-75.193927
91,19119,4b7aaae8f964a5204b362fe3,High Point Cafe,Café,40.05758040214426,-75.19466512590168
92,19119,4a6b229af964a52009ce1fe3,High Point Cafe,Café,40.04634234328383,-75.19590220363226
93,19119,5411e7b7498edd6d453fc219,Malelani cafe,Mediterranean Restaurant,40.05314704951357,-75.1861188106294
94,19119,4c5d7d066147be9a64149209,Kim's Trio Delight Cafe,Café,40.05204688879754,-75.1854487533013
95,19119,4f1c1b1be4b0f67a97697c95,Little Jimmie's Bakery Cafe',Bakery,40.051414451183,-75.1850006027188
96,19119,4bb67158941ad13a6c701fe3,Chef Ken's Cafe,Southern / Soul Food Restaurant,40.05932144714063,-75.19034085605279
97,19119,53bdef1e498e495052aed4e0,Cresheim Valley Grain Exchange,American Restaurant,40.059703408263374,-75.19072848407204
98,19119,4b942053f964a520e46934e3,Mi Puebla,Mexican Restaurant,40.059973838807224,-75.19084821299859
99,19119,549a0ff8498e3fb73078d001,Trattoria Moma,Italian Restaurant,40.059709999999995,-75.189911
100,19119,50f83497e4b0768655e0eaaf,Jyoti,Indian Restaurant,40.06044267121043,-75.19133328690361
101,19119,4be6e8212468c9281fcd0143,Toto's Pizzeria,Pizza Place,40.04357029034545,-75.1908096336729
102,19119,523b776f11d298d7c0ae1ef4,Mt Airy Street Fare,Food Truck,40.0601278909195,-75.18716679252024
103,19119,50a947cbe4b0445d671d1815,Cafe Mills,Vegetarian / Vegan Restaurant,40.042396,-75.19005
104,19119,5759f559498e538bbfaf32a4,Jansen,New American Restaurant,40.062685,-75.193164
105,19119,500abef8e4b000b8d8fc46f4,Mt. Airy Deli,American Restaurant,40.06319989119954,-75.18790085340645
106,19119,4acfaaf9f964a52034d520e3,Yu Hsiang Garden,Chinese Restaurant,40.067189845486666,-75.19714455864226
107,19119,4b4f7863f964a520f30727e3,Night Kitchen Bakery,Bakery,40.06816913943149,-75.19798824625123
108,19119,4b37ac94f964a520194425e3,Valley Green Inn,American Restaurant,40.05434103349346,-75.21796241664492
109,19119,4b904c47f964a520748233e3,Hokka-Hokka,Japanese Restaurant,40.06918520707966,-75.19953171708931
110,19119,4b54ef85f964a520fcd327e3,CinCin Restaurant,Chinese Restaurant,40.069231,-75.199751
111,19119,4c96950738dd8cfa5dc7dc62,All the Way Live,Vegetarian / Vegan Restaurant,40.040613,-75.178657
112,19119,4c17a00d30d30f4745c736a9,The Nile,Vegetarian / Vegan Restaurant,40.039571837651785,-75.17788841360468
113,19119,4d89ed9c7139b1f7c31cbfd4,Newmans Grill,Breakfast Spot,40.03900541765774,-75.17735238695988
114,19119,4a9d44c3f964a520143820e3,Baker Street Bread Co,Bakery,40.07115,-75.20079
115,19119,4c1118ac6b7e2d7f3aac2835,Dunkin',Donut Shop,40.06723153203835,-75.17827104658613
116,19119,4bca0ade0687ef3b371cdbcc,Platinum Grille,American Restaurant,40.07276081486678,-75.19468577556653
117,19119,4b4a3bddf964a520f47f26e3,Mario's Pizza,Pizza Place,40.073206722930635,-75.19504924536976
118,19119,4b4e2dd1f964a52040e426e3,Bredenbeck's Bakery,Bakery,40.072671634960415,-75.20232386189109
119,19119,554fe748498ea1262ec7a9b3,Biryani Bowl,Indian Restaurant,40.07344564742198,-75.19794939047704
120,19121,51728e70e4b04c63541c0c4a,iMunch,Café,39.975939,-75.186286
121,19121,54e73d72498ef73903600abe,The Monkey & The Elephant Café,Café,39.974580401264056,-75.182955435364
122,19121,58dfdf82a36ecd15df5cc3d2,Pizza Dads,Pizza Place,39.974647999999995,-75.182503
123,19121,569c1287498eb5f3503e3e7d,SpOt Gourmet Burgers,Burger Joint,39.97452463103979,-75.18263388818384
124,19121,51edb830498e2e432117a1c5,Rybrew,Sandwich Place,39.97437923579758,-75.1825098320958
125,19121,57e7025b38fa7204f0e016e9,2637brew,American Restaurant,39.97424890827338,-75.18022167955291
126,19121,4c8c1756c37a6dcb6937f47a,Bob's Crab Shack,Seafood Restaurant,39.99732840344691,-75.17976126407186
127,19121,4a626573f964a520f1c31fe3,Trio,Asian Restaurant,39.970369965319335,-75.18048119038606
128,19121,4c44f6ae36d6a593354a6ba8,Dasiwa,Sushi Restaurant,39.96894196352954,-75.17997023067855
129,19121,4ad35f73f964a52002e420e3,Tacos Don Memo,Food Truck,39.982926043160916,-75.20789926749907
130,19121,4d892e085ecdf04dfac5a48a,Tejada Grocery,Deli / Bodega,39.972831,-75.201309
131,19121,4e611befaeb7360314558eba,Eagles Nest,Hot Dog Joint,39.96944358572065,-75.19510218515578
132,19121,4abe3be6f964a520208c20e3,Figs,Mediterranean Restaurant,39.96839401647117,-75.17854186604552
133,19121,57030987498e99b675dde289,Amasi,Middle Eastern Restaurant,39.979561548550244,-75.16387475135714
134,19121,4dce9667e4cd130e166a2303,Spiro's Breakfast & Lunch,Breakfast Spot,39.9739,-75.204099
135,19121,4b8da9bdf964a520330733e3,Gigi & Big R Caribbean Soul Food Cart,Food Truck,39.99911868753525,-75.20134586878855
136,19121,4bb231024019a593ab7c36b8,Please Taste Cafe,Café,39.97931507553041,-75.20889894186793
137,19121,4b09a91ff964a520301b23e3,Little Pete's,Diner,39.96729704572385,-75.17767089808656
138,19121,4f0d9f03e4b01ae23f323af1,La Calaca Feliz,Mexican Restaurant,39.96763782322356,-75.17608745039246
139,19121,4abd6523f964a5200e8a20e3,Luigi's Pizza Fresca,Italian Restaurant,39.96733923741146,-75.17700588849584
140,19121,4a9a8e25f964a520d83120e3,Pete's Famous Pizza,Pizza Place,39.96729564873277,-75.17630977041854
141,19121,4d8a82df76e1236a3e481c43,New Neighborhood Food Market,Deli / Bodega,39.973651000000004,-75.206214
142,19121,568dcdf5498e0b9eecd067ed,Amano,Italian Restaurant,39.9672454918646,-75.17533069337698
143,19121,4aaae54cf964a520e85720e3,Zorba's Tavern,Greek Restaurant,39.96729520762904,-75.1749246870816
144,19121,569d001d498e4c558ea906e4,Champ's Diner,Bistro,39.979286,-75.160966
145,19121,4be5dde3bcef2d7fbf7304e5,McDonald's,Fast Food Restaurant,40.00475730795104,-75.17984032630926
146,19121,4d0f8ef5ba378cfa84e47193,Mimmo's Pizza,Pizza Place,40.00474727563029,-75.17873097184828
147,19121,505100f6e4b02dee625a2b5f,Maple Star,Chinese Restaurant,39.979211,-75.16043499999999
148,19121,4e305759c65b80dfd84a1a22,Good Garden,Chinese Restaurant,40.00444412231445,-75.17713928222656
149,19121,4adca64df964a520472e21e3,"""Sexy"" Green Truck",Food Truck,39.98092522396936,-75.15972823102696
150,19126,4cc4b3eb01fb236a5384adba,Corfu Pizza,Pizza Place,40.05589759118875,-75.14040103529868
151,19126,4b8d7afef964a52042fe32e3,Jong Ka Jib,Korean Restaurant,40.05189556239049,-75.12727325089045
152,19126,5560c56b498e62cbada8fd76,Sang Kee Asian Kitchen,Chinese Restaurant,40.06275405566974,-75.13791759833002
153,19126,4b11678cf964a520d57b23e3,Paris Baguette Café,Bakery,40.06274578292559,-75.13681795609725
154,19126,4ca77f9276d3a093df380c6b,H-mart Food Court,Korean Restaurant,40.06282929725983,-75.13693400913762
155,19126,4b11542ef964a5205c7a23e3,More Food Court,Food Court,40.06284445594084,-75.13687329547669
156,19126,5514262d498ef675aa8fc0c3,DuBu,Korean Restaurant,40.062911190536916,-75.13770755683059
157,19126,55426c45498e88d7fe54b855,Café Bene,Café,40.063045185437055,-75.13767015652417
158,19126,4b513252f964a520e44627e3,Cafe Soho,Korean Restaurant,40.05513978378155,-75.1259646392571
159,19126,4c4a3118c668e21eaec940f8,Dunkin',Donut Shop,40.044944,-75.142839
160,19126,4d5b4165042eb1f7b9c032f4,Popeyes Louisiana Kitchen,Fried Chicken Joint,40.04491878858897,-75.14380285957117
161,19126,4c14384fa1010f47e4264c18,Papa John's Pizza,Pizza Place,40.044929135709104,-75.14390345039726
162,19126,4c62104d86b6be9a9c6b8b34,Imperial Palace Chinese Restaurant,Chinese Restaurant,40.0435205,-75.1433637
163,19126,52da9236498e847d87dcc861,Breakfast Boutique 2,Breakfast Spot,40.0434837217926,-75.14362764486955
164,19126,4cb65e2ab315a09348b19b76,Moonlight Cuisine,Restaurant,40.058425981533034,-75.15308942487157
165,19126,4d2a21c6f7a9224b709704a0,Sol Levante Bakery,Bakery,40.06443038660622,-75.14811554432545
166,19126,4c772aef947ca1cdf3d24637,Bruno's Pizza,Fast Food Restaurant,40.06446078715238,-75.14812899045
167,19126,4e4e2518bd4101d0d7a34aa5,KFC,Fried Chicken Joint,40.042671870426474,-75.14467983438999
168,19126,4c81891051ada1cd8c0b1410,Kim's Restaurant,Korean Restaurant,40.042173406131376,-75.1290772008023
169,19126,4de971e77d8b6c7a5324ce2c,Little Caesars Pizza,Pizza Place,40.062997972184775,-75.15193854356367
170,19126,4bf9d88bbc869521cbcc7a6b,Papa Nick's Pizza,Pizza Place,40.04502756400345,-75.12353836750226
171,19126,4e2320af45dd950bb0366248,Edison Mini Market,Deli / Bodega,40.05059617760586,-75.15539289385354
172,19126,4c8405842f1c236a46594843,Ron's Caribbean Cuisine,Caribbean Restaurant,40.04070107095332,-75.14464427580921
173,19126,4b9c1a97f964a5206d4a36e3,Relish Restaurant,Southern / Soul Food Restaurant,40.06349742404461,-75.15297290841697
174,19126,4cb7165c86e09eb0ffab62e2,Dunkin',Donut Shop,40.051255,-75.118065
175,19126,51c37bfb498e7d858e409b69,Night Market West Oak Lane,American Restaurant,40.063869345175426,-75.1530930106894
176,19126,4d8b94127139b1f72025e3d4,Seafood To Go,Seafood Restaurant,40.06800686340561,-75.14695067403116
177,19126,4d30aaada241f04dafb1b627,Domino's Pizza,Pizza Place,40.06810853987255,-75.14674439100872
178,19126,4cfac86234c1a093625c420e,Hoagie Factory,Sandwich Place,40.06427854378656,-75.15308523727812
179,19126,4d59c083fe7c224bbc7d7bb5,Jamaican D's Inc.,Caribbean Restaurant,40.052323435160304,-75.15779762711026
180,19127,4ef8f4db9a52c908426a9853,Han Dynasty,Chinese Restaurant,40.0255810217567,-75.22382460811681
181,19127,4b400432f964a52045b425e3,Jake's and Cooper's Wine Bar,New American Restaurant,40.02573725907788,-75.22425082675446
182,19127,4adccf93f964a520153021e3,Chabaa Thai Bistro,Thai Restaurant,40.025885185734644,-75.22444180920658
183,19127,4b5c9e99f964a520513a29e3,Il Tartufo,Italian Restaurant,40.025473251070764,-75.22338611183628
184,19127,525c6f04498e85866a42a730,Taqueria Feliz,Mexican Restaurant,40.02603429958777,-75.22505097899997
185,19127,5162f759e4b02b32f94f60c4,Smiley's Cafe,Mediterranean Restaurant,40.025492204179315,-75.22249512318979
186,19127,52e066cb498e6d30252c4b01,Insomnia Cookies,Bakery,40.025054984899086,-75.22262487733431
187,19127,4e6954c818508885f6193510,Lucky's Last Chance,Burger Joint,40.02627280871978,-75.2255920094606
188,19127,58e2d48ff63c54423edce7b3,SOMO Manayunk,New American Restaurant,40.0249665559515,-75.22232850421007
189,19127,4cf1601ab3662c0fdb4c7830,Laxmi's Indian Grille,Indian Restaurant,40.026324520823714,-75.22573902170284
190,19127,4a92d601f964a520d91d20e3,Winnie's Manayunk,American Restaurant,40.02486754006332,-75.22223422536108
191,19127,50089857e4b00cbfbefe1c36,Yanako,Japanese Restaurant,40.024787588365996,-75.22160024625965
192,19127,49fc5f10f964a520996e1fe3,The Couch Tomato Café,Italian Restaurant,40.0247731,-75.22131619999999
193,19127,4e9b4990722edf21e2c71f30,The Couch Tomato Bistro,Tapas Restaurant,40.02466297874437,-75.22134222904128
194,19127,54f9c5ae498e2f420f9cddb9,Greg's Kitchen,Breakfast Spot,40.026710222598815,-75.2266564380499
195,19127,53d27c21498ef47767c223c7,Union Taco,Taco Place,40.02427842476546,-75.22094699222305
196,19127,4ab90560f964a520b37d20e3,Riverside Pizza,Pizza Place,40.0240280182151,-75.22062481636779
197,19127,4bff05f54e5d0f47b28e7d1f,Sugar Philly Dessert Truck,Food Truck,40.027008101321094,-75.21804794431328
198,19127,4b4fb05df964a520041127e3,Mike's Pizza,Pizza Place,40.02241262392,-75.21857897623492
199,19127,4b5200d4f964a520956027e3,Siam Express,Thai Restaurant,40.029908,-75.218775
200,19127,4bf938d3b182c9b6638d785a,Marciano's Bakery,Italian Restaurant,40.03083380971465,-75.23028478213506
201,19127,40b28c80f964a520d5f91ee3,Adobe Cafe,Mexican Restaurant,40.0343805716533,-75.21925831459981
202,19127,4c01adad27dcc9286afae052,La Collina Ristorante,Italian Restaurant,40.024412291275254,-75.23573389472995
203,19127,4b7c1910f964a520c37c2fe3,Primo Hoagies,Sandwich Place,40.03248278514633,-75.21443031779097
204,19127,4b8b1bb7f964a5204c9332e3,Zesto Pizza,Pizza Place,40.032169010467236,-75.21400014049588
205,19127,4b68d1e4f964a520988e2be3,Papa John's Pizza,Pizza Place,40.03200915286937,-75.21331935099903
206,19127,4b798ea5f964a5203f012fe3,Bob's Diner,Diner,40.032919,-75.21426
207,19127,54996aae498ef56f91847f35,Taylor's Cafe,American Restaurant,40.03439113736668,-75.21638063745445
208,19127,4f74a80ae4b006a67e12e6de,Dream House Asian Bistro,Sushi Restaurant,40.034351951793894,-75.21604176624462
209,19127,4b5868eff964a520785628e3,Subway,Sandwich Place,40.03433659648716,-75.2159225321635
210,19129,511ef62de4b09c463e377b9e,Laxmi's Indian Grille,Indian Restaurant,40.012879999999996,-75.190158
211,19129,4e13856c88777cd5da2c1b78,Fiorino Cucina Italiano,Italian Restaurant,40.00989163161497,-75.19047450022948
212,19129,4c1189c217002d7f9073e609,Frank's Pizza,Pizza Place,40.01313,-75.19421
213,19129,4c3669fa18e72d7fa0d514f5,Golden Crust III,Pizza Place,40.009040029422415,-75.19376001612271
214,19129,4bd640d3cfa7b713536427da,Shan Chuan,Chinese Restaurant,40.00922,-75.19407
215,19129,5a73bcea82644476feeba7c1,Le Bus East Falls,New American Restaurant,40.00893258921812,-75.19384009560822
216,19129,4b96d15bf964a5209ce634e3,Major Wing Lee Grocery Market,Deli / Bodega,40.008783809821296,-75.19402866276643
217,19129,57be21f1498ed94e626c12c5,Foghorn,Fried Chicken Joint,40.008938863703705,-75.1942776288331
218,19129,4de253c5d22d2a4ecdc2767a,Trolley Car Cafe,Café,40.007467619477836,-75.19140578660512
219,19129,4ee695672c5b5fc6ce66f389,In Riva,Pizza Place,40.00777774573194,-75.19234900876033
220,19129,4bd7609588559521bb6587a7,Slices Pizza,Pizza Place,40.009533563637746,-75.19559519925866
221,19129,4bfe5ad4bf6576b00085aeb8,Dunkin',Donut Shop,40.0094026,-75.1965193
222,19129,575c6ce3498eefb679233fc8,Wingstop,Wings Joint,40.010768,-75.177072
223,19129,529e0feb11d228cb097a6d41,Subway,Sandwich Place,40.010724217583586,-75.17628395237105
224,19129,521e512811d2f7e473504fec,Wendy’s,Fast Food Restaurant,40.010748107487466,-75.17535835504532
225,19129,4b900e15f964a520cb7233e3,Dunkin',Donut Shop,40.01993772509903,-75.17446519042278
226,19129,5698e63f498e3b26734e5978,Dunkin',Donut Shop,40.00760267249181,-75.17437146730478
227,19129,5294bb7e498e0cb7db96594b,Checkers,Fast Food Restaurant,40.007938,-75.173705
228,19129,4d42345bf0dba1cdca363149,Dekes BBQ Carry- Out & Catg,American Restaurant,40.01526,-75.208115
229,19129,513fad59e4b01e2900669069,SUBWAY,Sandwich Place,40.030494689941406,-75.18115234375
230,19129,4bd3ab68b221c9b67064dad0,Park Manor Deli,Deli / Bodega,40.03047427870507,-75.1801175010946
231,19129,4e8efd52b8f7c08295c4308c,Richmond's Reataurant,Breakfast Spot,39.99875463474398,-75.17813323035175
232,19129,4b522c85f964a5206d6d27e3,Commissary Food Market,Snack Place,40.01999,-75.210027
233,19129,5890d67e65be58175bb8270f,Panera Bread,Sandwich Place,40.0083024,-75.2097637
234,19129,4d3348dbf8c9224bebf9b8d2,Wendy’s,Fast Food Restaurant,40.0310442976641,-75.1782256364823
